url,title,price,agency_name,agency_contact_number,governorate,area,property_type,property_size,rate_per_sqft,rooms,bathrooms,roads,parking,built_up_area,classification
https://baity.bh/properties/apartment-in-al-juffair-42558,Apartment in Al Juffair,47000,Janabiya Gate Real Estate,38302990,Capital,Al Juffair,APARTMENT,130,33.6,1,1,,1,,
https://baity.bh/properties/land-in-hamala-40039,Land in Hamala,50000,Aryaf Al-Bahrain Real Estate,33334841,Northern,Hamala,PLOT,165,28.2,,,1,,,RHA
https://baity.bh/properties/villa-in-al-malikiyah-15828,Villa in Al Malikiyah,165000,Delmon Gate,17598666,Northern,Al Malikiyah,VILLA,300,51.1,4,5,1,2,295,RB
https://baity.bh/properties/land-in-maqabah-23868,Land in Maqabah,134000,Alhoor Real Estate,17640060,Northern,Maqabah,PLOT,428.3,29.1,,,1,,,RB
https://baity.bh/properties/land-in-isa-town-29250,Land in Isa Town,185657,Grnata Real Estate,97336005571,Capital,Isa Town,PLOT,539,32,,,1,,,RA
https://baity.bh/properties/apartment-in-al-qadam-38227,Apartment in Al Qadam,58000,Grnata Real Estate,97336005571,Northern,Al Qadam,APARTMENT,144,37.4,3,3,,1,,
https://baity.bh/properties/apartment-in-manama-15181,Apartment in Manama,75000,Grnata Real Estate,97336005571,Capital,Manama,APARTMENT,181,,3,3,,1,,
https://baity.bh/properties/land-in-malkiya-14351,Land in Malkiya,141000,Grnata Real Estate,97336005571,Northern,Al Malikiyah,PLOT,525,25,,,1,,,RA
https://baity.bh/properties/land-in-askar-34646,Land in Askar,91645,Grnata Real Estate,97336005571,Southern,Askar,PLOT,378.4,22.5,,,2,,,RA
https://baity.bh/properties/land-in-nuwaidrat-33169,Land in Nuwaidrat,120108.13,Domains Real Estate,39333709,Capital,Nuwaidrat,PLOT,231.5,48.2,,,1,,,RB
https://baity.bh/properties/land-in-hamala-31916,Land in Hamala,65000,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,183.4,32.9,,,1,,,RHA
https://baity.bh/properties/villa-in-al-malikiyah-29174,Villa in Al Malikiyah,155000,SAYED MAHDI REAL ESTATE AGENCY,17244399,Northern,Al Malikiyah,VILLA,303.3,47.5,2,2,2,2,287,RA
https://baity.bh/properties/land-in-bu-quwah-42123,Land in Bu Quwah,145602,Janabiya Gate Real Estate,38302990,Northern,Bu Quwah,PLOT,483.1,28,,,1,,,RA
https://baity.bh/properties/land-in-tubli-18775,Land in Tubli,140020,SAYED MAHDI REAL ESTATE AGENCY,17244399,Capital,Tubli,PLOT,500.3,26,,,1,,,RB
https://baity.bh/properties/villa-in-aali-36962,Villa in A'ali,200000,Best Spot Real Estate,77991118,Northern,A'ali,VILLA,450,41.3,6,8,2,2,650,RA
https://baity.bh/properties/land-in-hamala-32179,Land in Hamala,50000,Istanbul Real Estate WLL,66000009,Northern,Hamala,PLOT,167.1,27.8,,,1,,,RHA
https://baity.bh/properties/land-in-malkiya-33118,Land in Malkiya,93400,Grnata Real Estate,97336005571,Northern,Al Malikiyah,PLOT,304.7,28.5,,,1,,,RB
https://baity.bh/properties/land-in-aali-38715,Land in A'ali,146998,Lakum Real Estate,33663365,Northern,A'ali,PLOT,334.9,40.8,,,3,,,RHB
https://baity.bh/properties/apartment-in-qalali-27711,Apartment in Qalali,60000,Bareeq,97333553373,Muharraq,Qalali,APARTMENT,133.6,41.7,3,5,,2,,
https://baity.bh/properties/land-in-tubli-37452,Land in Tubli,126800,Grnata Real Estate,97336005571,Capital,Tubli,PLOT,471.2,25,,,1,,,RA
https://baity.bh/properties/land-in-muharraq-37064,Land in Muharraq,45171,Grnata Real Estate,97336005571,Muharraq,Muharraq,PLOT,119.9,35,,,1,,,RA
https://baity.bh/properties/villa-in-malkiya-27919,Villa in Malkiya,107000,Carlton Real Estate,39502200,Northern,Al Malikiyah,VILLA,176,56.5,3,3,1,0,200,
https://baity.bh/properties/land-in-karzakkan-29579,Land in Karzakkan,70000,Janabiya Gate Real Estate,38302990,Northern,Karzakkan,PLOT,236.8,27.5,,,1,,,RB
https://baity.bh/properties/land-in-north-sehla-19671,Land in North Sehla,123947.46,SAYED MAHDI REAL ESTATE AGENCY,17244399,Northern,North Sehla,PLOT,329,35,,,1,,,RB
https://baity.bh/properties/villa-in-jannusan-30458,Villa in Jannusan,110300,Grnata Real Estate,97336005571,Northern,Jannusan,VILLA,206.3,49.7,5,5,1,2,224,RHA
https://baity.bh/properties/villa-in-aali-36055,Villa in A'ali,157000,Grnata Real Estate,97336005571,Northern,A'ali,VILLA,242.3,60.2,4,5,1,2,300,RHA
https://baity.bh/properties/land-in-tubli-37406,Land in Tubli,129948,Carlton Real Estate,39502200,Capital,Tubli,PLOT,438.99,27.5,,,2,,,RB
https://baity.bh/properties/land-in-hamala-14011,Land in Hamala,47500,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,161.5,27.3,,,1,,,RHA
https://baity.bh/properties/land-in-hamala-32680,Land in Hamala,55154.7,Lakum Real Estate,33663365,Northern,Hamala,PLOT,170.8,170.8,,,1,,,RHA
https://baity.bh/properties/land-in-al-eker-40353,Land in Al Eker,120000,Aryaf Al-Bahrain Real Estate,33334841,Capital,Al Eker,PLOT,436.6,25.5,,,1,,,RB
https://baity.bh/properties/apartment-in-bu-quwah-42001,Apartment in Bu Quwah,55000,Janabiya Gate Real Estate,38302990,Northern,Bu Quwah,APARTMENT,120,42.6,3,3,,2,,
https://baity.bh/properties/land-in-salmabad-21854,Land in Salmabad,112925,Delmon Gate,17598666,Northern,Salmabad,PLOT,349.7,30,,,1,,,RB
https://baity.bh/properties/villa-in-barbar-31515,Villa in Barbar,115000,Taiba Real Estate,17610600,Northern,Barbar,VILLA,176,60.7,4,5,1,2,234,RHA
https://baity.bh/properties/land-in-hamala-40652,Land in Hamala,46000,Aryaf Al-Bahrain Real Estate,33334841,Northern,Hamala,PLOT,162.3,26.3,,,1,,,RHA
https://baity.bh/properties/land-in-aali-17933,Land in A'ali,92000,Delmon Gate,17598666,Northern,A'ali,PLOT,280,30.5,,,1,,,RHA
https://baity.bh/properties/land-in-damistan-35944,Land in Damistan,74998,Delmon Gate,17598666,Northern,Damistan,PLOT,232.5,30,,,1,,,RHA
https://baity.bh/properties/land-in-busaiteen-19140,Land in Busaiteen,75563,Delmon Gate,17598666,Muharraq,Busaiteen,PLOT,180,39,,,1,,,RHA
https://baity.bh/properties/land-in-hamala-20509,Land in Hamala,73500,Delmon Gate,17598666,Northern,Hamala,PLOT,200.3,34.1,,,1,,,RA
https://baity.bh/properties/land-in-sanad-36679,Land in Sanad,121676,Best Spot Real Estate,77991118,Capital,Sanad,PLOT,376.8,30,,,2,,,RA
https://baity.bh/properties/land-in-hamala-40723,Land in Hamala,55154,Aryaf Al-Bahrain Real Estate,33334841,Northern,Hamala,PLOT,170.8,30,,,1,,,RHA
https://baity.bh/properties/land-in-jid-hafs-18875,Land in Jid Hafs,207000,SAYED MAHDI REAL ESTATE AGENCY,17244399,Capital,Jid Hafs,PLOT,1013,19,,,1,,,RHB
https://baity.bh/properties/villa-in-al-lawzi-36525,Villa in Al Lawzi,159000,Kayan Real Estate,17400029,Northern,Al Lawzi,VILLA,342,43.2,3,4,1,2,290,RHA
https://baity.bh/properties/villa-in-al-malikiyah-29915,Villa in Al Malikiyah,130000,Bin Eid Tower Real Estate,17250078,Northern,Al Malikiyah,VILLA,200,60.4,5,4,1,2,265,
https://baity.bh/properties/land-in-tubli-40296,Land in Tubli,127585.8,Best Location,38868838,Capital,Tubli,PLOT,439,27,,,1,,,RB
https://baity.bh/properties/land-in-tubli-42029,Land in Tubli,207938,Janabiya Gate Real Estate,38302990,Capital,Tubli,PLOT,965.9,20,,,1,,,RA
https://baity.bh/properties/villa-in-busaiteen-13488,Villa in Busaiteen,135000,Best Location,38868838,Muharraq,Busaiteen,VILLA,197,69.8,4,6,2,4,254,RHA
https://baity.bh/properties/apartment-in-isa-town-35849,Apartment in Isa Town,77000,Grnata Real Estate,97336005571,Capital,Isa Town,APARTMENT,187.8,38.1,3,3,,1,,
https://baity.bh/properties/land-in-janabiyah-34598,Land in Janabiyah,133311,Best Spot Real Estate,77991118,Northern,Janabiyah,PLOT,375.3,33,,,1,,,RA
https://baity.bh/properties/land-in-al-musalla-42829,Land in Al Musalla,155000,Effects Real Estate,39975454,Capital,Al Musalla,PLOT,491,29.3,,,2,,,RB
https://baity.bh/properties/land-in-aali-15442,Land in A'ali,131000,Delmon Gate,17598666,Northern,A'ali,PLOT,435.5,27.9,,,1,,,RA
https://baity.bh/properties/land-in-al-hidd-22943,Land in Al Hidd,139000,Grnata Real Estate,97336005571,Muharraq,Al Hidd,PLOT,341.4,37.8,,,1,,,RB
https://baity.bh/properties/land-in-hamala-31169,Land in Hamala,96000,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,349,25.6,,,1,,,RHA
https://baity.bh/properties/land-in-hamala-31120,Land in Hamala,65000,Delmon Gate,17598666,Northern,Hamala,PLOT,201.6,30,,,1,,,RHA
https://baity.bh/properties/land-in-diraz-18958,Land in Diraz,76780.68,SAYED MAHDI REAL ESTATE AGENCY,17244399,Northern,Diraz,PLOT,230.1,31,,,1,,,RHB
https://baity.bh/properties/land-in-hamad-town-42155,Land in Hamad Town,217432.8,Janabiya Gate Real Estate,38302990,Northern,Hamad Town,PLOT,1010.2,20,,,1,,,RA
https://baity.bh/properties/land-in-hamad-town-15518,Land in Hamad Town,124000,Grnata Real Estate,97336005571,Northern,Hamad Town,PLOT,523.8,22,,,1,,,MOH
https://baity.bh/properties/land-in-hamala-29051,Land in Hamala,150377,Janabiya Gate Real Estate,38302990,Northern,Hamala,PLOT,582.1,24,,,2,,,RA
https://baity.bh/properties/land-in-maqabah-19004,Land in Maqabah,115508.49,SAYED MAHDI REAL ESTATE AGENCY,17244399,Northern,Maqabah,PLOT,357.7,30,,,1,,,RA
https://baity.bh/properties/land-in-hamala-19473,Land in Hamala,174583.46,SAYED MAHDI REAL ESTATE AGENCY,17244399,Northern,Hamala,PLOT,675.8,24,,,1,,,RA
https://baity.bh/properties/land-in-hamala-35039,Land in Hamala,128226,Al Mahd Real Estate,39919966,Northern,Hamala,PLOT,476.5,25,,,1,,,MOH
https://baity.bh/properties/land-in-saar-14637,Land in Saar,322800,Grnata Real Estate,97336005571,Northern,Saar,PLOT,1034,29,,,1,,,RA
https://baity.bh/properties/land-in-hamala-22152,Land in Hamala,50000,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,161.5,28.8,,,1,,,RHA
https://baity.bh/properties/land-in-malkiya-34517,Land in Malkiya,90000,Al Mahd Real Estate,39919966,Northern,Al Malikiyah,PLOT,300.4,27.8,,,1,,,RB
https://baity.bh/properties/land-in-jebalat-hebshi-18545,Land in Jebalat Hebshi,115320,Delmon Gate,17598666,Northern,Jebalat Hebshi,PLOT,300.1,35.7,,,2,,,RA
https://baity.bh/properties/land-in-arad-29128,Land in Arad,93646.8,Taiba Real Estate,17610600,Muharraq,Arad,PLOT,300,29,,,1,,,RA
https://baity.bh/properties/land-in-karzakkan-42637,Land in Karzakkan,105000,Best Location,38868838,Northern,Karzakkan,PLOT,367.8,26.5,,,2,,,RA
https://baity.bh/properties/land-in-hamala-14840,Land in Hamala,49000,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,159,28.6,,,1,,,RHA
https://baity.bh/properties/land-in-north-sehla-32068,Land in North Sehla,146114,Best Spot Real Estate,77991118,Northern,North Sehla,PLOT,485,28,,,1,,,RB
https://baity.bh/properties/land-in-hamala-22720,Land in Hamala,51349,Alhoor Real Estate,17640060,Northern,Hamala,PLOT,164.5,29,,,1,,,RHA
https://baity.bh/properties/villa-in-karzakkan-20738,Villa in Karzakkan,155000,SAYED MAHDI REAL ESTATE AGENCY,17244399,Northern,Karzakkan,VILLA,320,45,2,3,1,2,281,RB
https://baity.bh/properties/land-in-south-sehla-37487,Land in South Sehla,124000,ALAMTHAL Real Estate,13100190,Capital,South Sehla,PLOT,320,36,,,1,,,RA
https://baity.bh/properties/land-in-al-hidd-32950,Land in Al Hidd,99869,Grnata Real Estate,97336005571,Muharraq,Al Hidd,PLOT,304.2,30.5,,,1,,,RA
https://baity.bh/properties/land-in-saar-36793,Land in Saar,195000,Istanbul Real Estate WLL,66000009,Northern,Saar,PLOT,535.2,33.8,,,2,,,RA
https://baity.bh/properties/apartment-in-al-juffair-29817,Apartment in Al Juffair,75000,Domains Real Estate,39333709,Capital,Al Juffair,APARTMENT,114,61.1,2,2,,1,,
https://baity.bh/properties/land-in-damistan-13665,Land in Damistan,95000,Grnata Real Estate,97336005571,Northern,Damistan,PLOT,361.9,24.4,,,1,,,RA
https://baity.bh/properties/land-in-bu-quwah-32320,Land in Bu Quwah,65000,Fajar AlKhalij Real Estate,17778866,Northern,Bu Quwah,PLOT,183.4,32.9,,,1,,,RHA
https://baity.bh/properties/land-in-samaheej-13761,Land in Samaheej,136692,Grnata Real Estate,97336005571,Muharraq,Samaheej,PLOT,498,25.5,,,1,,,RA
https://baity.bh/properties/villa-in-sadad-42263,Villa in Sadad,178000,Best Location,38868838,Northern,Sadad,VILLA,309,53.5,4,6,1,2,323,RA
https://baity.bh/properties/villa-in-jannusan-30406,Villa in Jannusan,105800,Grnata Real Estate,97336005571,Northern,Jannusan,VILLA,187.4,52.5,5,5,1,2,224,RHA
https://baity.bh/properties/apartment-in-muharraq-15269,Apartment in Muharraq,50000,Grnata Real Estate,97336005571,Muharraq,Muharraq,APARTMENT,113,41.1,2,2,,1,,
https://baity.bh/properties/land-in-al-maqsha-35326,Land in Al Maqsha,95000,Grnata Real Estate,97336005571,Northern,Al Maqsha,PLOT,266.4,33.1,,,2,,,RB
https://baity.bh/properties/land-in-jid-ali-25566,Land in Jid Ali,122709,Domains Real Estate,39333709,Capital,Jid Ali,PLOT,380,30,,,1,,,RB
https://baity.bh/properties/land-in-sanabis-14466,Land in Sanabis,75000,Grnata Real Estate,97336005571,Capital,Sanabis,PLOT,231,30.2,,,1,,,RHB
https://baity.bh/properties/villa-in-damistan-34033,Villa in Damistan,154000,Best Spot Real Estate,77991118,Northern,Damistan,VILLA,305,46.9,3,4,1,2,310,
https://baity.bh/properties/apartment-in-dilmunia-40980,Apartment in Dilmunia,130000,Best Location,38868838,Muharraq,Dilmunia,APARTMENT,226.8,53.3,3,5,,2,,
https://baity.bh/properties/land-in-janabiyah-14947,Land in Janabiyah,197743,Grnata Real Estate,97336005571,Northern,Janabiyah,PLOT,510.3,36,,,1,,,RA
https://baity.bh/properties/land-in-jid-hafs-36830,Land in Jid Hafs,85304,ALAMTHAL Real Estate,13100190,Capital,Jid Hafs,PLOT,317,25,,,1,,,RB
https://baity.bh/properties/land-in-askar-22289,Land in Askar,65000,Grnata Real Estate,97336005571,Southern,Askar,PLOT,192.5,31.4,,,1,,,RA
https://baity.bh/properties/land-in-barbar-37826,Land in Barbar,109796,Kayan Real Estate,17400029,Northern,Barbar,PLOT,346.3,29.5,,,1,,,RB
https://baity.bh/properties/land-in-arad-26791,Land in Arad,117499.81,Naseej,16557999,Muharraq,Arad,PLOT,404.3,27,,,2,,,RA
https://baity.bh/properties/land-in-sitra-30892,Land in Sitra,75600,Alhoor Real Estate,17640060,Capital,Sitra,PLOT,189.9,37,,,2,,,RB
https://baity.bh/properties/villa-in-samaheej-32991,Villa in Samaheej,145000,Delmon Gate,17598666,Muharraq,Samaheej,VILLA,220,61.2,4,5,2,2,295,RA
https://baity.bh/properties/apartment-in-diyar-al-muharraq-38039,Apartment in Diyar Al Muharraq,58000,Carlton Real Estate,39502200,Muharraq,Diyar Al Muharraq,APARTMENT,56.5,95.4,1,1,,1,,
https://baity.bh/properties/land-in-aali-21927,Land in A'ali,235000,House Me,38777992,Northern,A'ali,PLOT,733.4,29.8,,,2,,,RB
https://baity.bh/properties/land-in-askar-41114,Land in Askar,89000,Best Location,38868838,Southern,Askar,PLOT,387.4,21.3,,,2,,,RA
https://baity.bh/properties/land-in-tubli-42542,Land in Tubli,152725,Grnata Real Estate,97336005571,Capital,Tubli,PLOT,525.5,27,,,1,,,RA
https://baity.bh/properties/land-in-hamala-18197,Land in Hamala,48675,Delmon Gate,17598666,Northern,Hamala,PLOT,161.5,28,,,1,,,RHA
https://baity.bh/properties/apartment-in-diyar-al-muharraq-23951,Apartment in Diyar Al Muharraq,63000,House Me,38777992,Muharraq,Diyar Al Muharraq,APARTMENT,55.76,105,1,1,,1,,
https://baity.bh/properties/land-in-daih-40354,Land in Daih,58841.29,Best Location,38868838,Capital,Daih,PLOT,188.5,29,,,1,,,RHB
https://baity.bh/properties/villa-in-saar-34505,Villa in Saar,395000,Istanbul Real Estate WLL,66000009,Northern,Saar,VILLA,548,67,6,8,2,2,697,RA
https://baity.bh/properties/land-in-sitra-34610,Land in Sitra,110000,Fajar AlKhalij Real Estate,17778866,Capital,Sitra,PLOT,376.3,27.2,,,1,,,RB
https://baity.bh/properties/land-in-riffa-22377,Land in Riffa,246801,Grnata Real Estate,97336005571,Southern,Riffa,PLOT,849.2,27,,,2,,,RB
https://baity.bh/properties/villa-in-arad-41216,Villa in Arad,125000,Diyarna Properties,37049499,Muharraq,Arad,VILLA,152.6,76.1,6,5,1,2,314,RHA
https://baity.bh/properties/land-in-riffa-34938,Land in Riffa,363258,Al Mahd Real Estate,39919966,Southern,Riffa,PLOT,1349.9,25,,,1,,,RA
https://baity.bh/properties/land-in-sitra-38805,Land in Sitra,69000,Grnata Real Estate,97336005571,Capital,Sitra,PLOT,149.2,43,,,1,,,RHA
https://baity.bh/properties/land-in-budaiya-32574,Land in Budaiya,100000,Amaken Real Estate,17820082,Northern,Budaiya,PLOT,371.9,25,,,2,,,RB
https://baity.bh/properties/land-in-hamala-37035,Land in Hamala,81066,Al Mahd Real Estate,39919966,Northern,Hamala,PLOT,259.7,29,,,2,,,RHA
https://baity.bh/properties/land-in-al-lawzi-32727,Land in Al Lawzi,297086,SAYED MAHDI REAL ESTATE AGENCY,17244399,Northern,Al Lawzi,PLOT,1380,20,,,1,,,RA
https://baity.bh/properties/land-in-arad-22244,Land in Arad,124900,Domains Real Estate,39333709,Muharraq,Arad,PLOT,515.9,22.5,,,1,,,RB
https://baity.bh/properties/land-in-hamad-town-31779,Land in Hamad Town,187000,Grnata Real Estate,97336005571,Northern,Hamad Town,PLOT,660.5,26.3,,,1,,,MOH
https://baity.bh/properties/land-in-malkiya-31887,Land in Malkiya,60000,Grnata Real Estate,97336005571,Northern,Al Malikiyah,PLOT,184.8,30.2,,,1,,,RHA
https://baity.bh/properties/villa-in-sanabis-15161,Villa in Sanabis,85000,Grnata Real Estate,97336005571,Capital,Sanabis,VILLA,112,,7,6,1,2,85000,RHB
https://baity.bh/properties/land-in-hamala-40747,Land in Hamala,48000,Aryaf Al-Bahrain Real Estate,33334841,Northern,Hamala,PLOT,161.5,27.6,,,1,,,RB
https://baity.bh/properties/villa-in-janabiyah-41834,Villa in Janabiyah,165000,House Me,38777992,Northern,Janabiyah,VILLA,335,45.8,6,6,1,2,560,RA
https://baity.bh/properties/villa-in-jid-al-haj-38556,Villa in Jid Al Haj,160000,Lakum Real Estate,33663365,Northern,Jid Al Haj,VILLA,247.4,60.1,4,5,1,2,297,RB
https://baity.bh/properties/land-in-sanad-33776,Land in Sanad,85000,Grnata Real Estate,97336005571,Capital,Sanad,PLOT,302.2,26.1,,,1,,,RA
https://baity.bh/properties/land-in-salmabad-18771,Land in Salmabad,118200.02,SAYED MAHDI REAL ESTATE AGENCY,17244399,Northern,Salmabad,PLOT,385.3,28.5,,,1,,,RB
https://baity.bh/properties/villa-in-arad-40061,Villa in Arad,131000,Aryaf Al-Bahrain Real Estate,33334841,Muharraq,Arad,VILLA,174.5,69.7,4,4,1,2,310,RHA
https://baity.bh/properties/land-in-muharraq-34145,Land in Muharraq,172051.76,Grnata Real Estate,97336005571,Muharraq,Muharraq,PLOT,592,27,,,1,,,RA
https://baity.bh/properties/apartment-in-al-hidd-23298,Apartment in Al Hidd,70000,Best Location,38868838,Muharraq,Al Hidd,APARTMENT,157,41.4,4,4,,1,,
https://baity.bh/properties/villa-in-al-hidd-42391,Villa in Al Hidd,185000,Janabiya Gate Real Estate,38302990,Muharraq,Al Hidd,VILLA,306.6,56.1,4,4,1,2,300,RA
https://baity.bh/properties/land-in-buri-41077,Land in Buri,90500,Best Location,38868838,Northern,Buri,PLOT,300.3,28,,,1,,,RA
https://baity.bh/properties/land-in-jid-hafs-40422,Land in Jid Hafs,116541,Grnata Real Estate,97336005571,Capital,Jid Hafs,PLOT,401,27,,,2,,,RB
https://baity.bh/properties/land-in-sadad-18842,Land in Sadad,100000,Delmon Gate,17598666,Northern,Sadad,PLOT,320.2,29,,,2,,,RB
https://baity.bh/properties/villa-in-busaiteen-34273,Villa in Busaiteen,185000,Domains Real Estate,39333709,Muharraq,Busaiteen,VILLA,241.9,71.1,5,6,1,2,446,
https://baity.bh/properties/land-in-karzakkan-30830,Land in Karzakkan,116919,Grnata Real Estate,97336005571,Northern,Karzakkan,PLOT,402.3,27,,,2,,,RA
https://baity.bh/properties/villa-in-diyar-al-muharraq-36004,Villa in Diyar Al Muharraq,185000,Istanbul Real Estate WLL,66000009,Muharraq,Diyar Al Muharraq,VILLA,315,54.6,4,5,1,2,320,RA
https://baity.bh/properties/land-in-busaiteen-31210,Land in Busaiteen,66918,Delmon Gate,17598666,Muharraq,Busaiteen,PLOT,180.2,34.5,,,1,,,RHA
https://baity.bh/properties/land-in-hamala-35793,Land in Hamala,107038,Best Spot Real Estate,77991118,Northern,Hamala,PLOT,342.9,29,,,2,,,RB
https://baity.bh/properties/land-in-hamala-32862,Land in Hamala,47000,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,160,27.3,,,1,,,RHA
https://baity.bh/properties/land-in-shakhurah-21455,Land in Shakhurah,180000,Delmon Gate,17598666,Northern,Shakhurah,PLOT,551,30.3,,,1,,,RB
https://baity.bh/properties/villa-in-jidhafs-20454,Villa in Jidhafs,177000,Best Location,38868838,Northern,Jidhafs,VILLA,320,51.4,6,5,1,2,430,MOH
https://baity.bh/properties/land-in-barbar-22601,Land in Barbar,155000,Alhoor Real Estate,17640060,Northern,Barbar,PLOT,553.4,26,,,2,,,RA
https://baity.bh/properties/land-in-bu-quwah-15629,Land in Bu Quwah,133950,Delmon Gate,17598666,Northern,Bu Quwah,PLOT,377.1,33,,,1,,,RA
https://baity.bh/properties/apartment-in-hillat-abdul-saleh-32474,Apartment in Hillat Abdul Saleh,30000,Alhoor Real Estate,17640060,Northern,Hillat Abdul Saleh,APARTMENT,79,35.3,2,2,,2,,
https://baity.bh/properties/land-in-sitra-21026,Land in Sitra,106412,Best Location,38868838,Capital,Sitra,PLOT,318.9,31,,,1,,,RB
https://baity.bh/properties/land-in-maqabah-32726,Land in Maqabah,162510,SAYED MAHDI REAL ESTATE AGENCY,17244399,Northern,Maqabah,PLOT,471.8,32,,,2,,,RA
