id,reference_number,url,broker_display_name,broker,category,category_url,title,description,location,price,currency,price_per,bedrooms,bathrooms,furnished,rera_permit_number,dtcm_licence,scraped_ts,amenities,details,agent_name,number_of_photos,user_id,phone_number,date,iteration_number,depth,property_type,sub_category_1,sub_category_2,published_at
106452,106452,https://www.nawy.com/compound/90-il-monte-galala/property/106452-Chalet-for-sale-in-Il Monte Galala-with-5-bedrooms-in-Ain Sokhna-by-Tatweer Misr,Tatweer Misr,Tatweer Misr,,,Chalet for sale in Il Monte Galala with 1 bedroom in Ain Sokhna by Tatweer Misr,A 1 bedroom Chalet in Il Monte Galala by Tatweer Misr. The Chalet size is 70 m2 with 1 bathrooms with a garden of 43 m2 . This property will be ready for delivery finished by 2030-03-30.,"Il Monte Galala, Ain Sokhna, Egypt",8132000,EGP,,1,1,,,,2025-11-28,Garden,"Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Chalet,,,
103297,103297,https://www.nawy.com/compound/1701-core/property/103297-Apartment-for-sale-in-Core-with-21-bedrooms-in-October Gardens-by-Orascom Development Egypt,Orascom Development Egypt,Orascom Development Egypt,,,Apartment for sale in Core with 1 bedroom in October Gardens by Orascom Development Egypt,A 1 bedroom Apartment in Core by Orascom Development Egypt. The Apartment size is 77 m2 with 1 bathrooms with a garden of 57 m2 . This property will be ready for delivery semi-finished by 2027-12-31.,"Core, October Gardens, Egypt",8330000,EGP,,1,1,,,,2025-11-28,Garden,"Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Apartment,,,
104161,104161,https://www.nawy.com/compound/1619-club-park-icity-october/property/104161-Apartment-for-sale-in-Club Park - ICity October-with-21-bedrooms-in-Northern Expansion-by-Mountain View,Mountain View,Mountain View,,,I-Apartment for sale in Club Park - ICity October with 3 bedrooms in Northern Expansion by Mountain View,A 3 bedroom Apartment in Club Park - ICity October by Mountain View. The Apartment size is 130 m2 with 2 bathrooms. This property will be ready for delivery not-finished by 2028-12-01.,"Club Park - ICity October, Northern Expansion, Egypt",8959442,EGP,,3,2,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
104004,104004,https://www.nawy.com/compound/663-cleo-palm-hills-new-cairo/property/104004-Apartment-for-sale-in-Cleo - Palm Hills New Cairo-with-21-bedrooms-in-New Cairo-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Apartment for sale in Cleo - Palm Hills New Cairo with 1 bedroom in New Cairo by Palm Hills Developments,A 1 bedroom Apartment in Cleo - Palm Hills New Cairo by Palm Hills Developments. The Apartment size is 70 m2 with 1 bathrooms. This property will be ready for delivery finished by 2028-06-30.,"Cleo - Palm Hills New Cairo, New Cairo, Egypt",9539000,EGP,,1,1,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Apartment,,,
108064,108064,https://www.nawy.com/compound/1548-district-2-moon-heights/property/108064-Apartment-for-sale-in-District 2 - Moon Heights-with-21-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Apartment for sale in District 2 - Moon Heights with 2 bedrooms in October Gardens by Palm Hills Developments,A 2 bedroom Apartment in District 2 - Moon Heights by Palm Hills Developments. The Apartment size is 107 m2 with 2 bathrooms and a roof of 26 m2 . This property will be ready for delivery finished by 2030-12-30.,"District 2 - Moon Heights, October Gardens, Egypt",10062670,EGP,,2,2,,,,2025-11-28,Has roof,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
108445,108445,https://www.nawy.com/compound/1470-district-6-laria/property/108445-Apartment-for-sale-in-District 6 - Laria-with-21-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Apartment for sale in District 6 - Laria with 2 bedrooms in October Gardens by Palm Hills Developments,A 2 bedroom Apartment in District 6 - Laria by Palm Hills Developments. The Apartment size is 122 m2 with 3 bathrooms and a roof of 21 m2 . This property will be ready for delivery finished by 2030-06-30.,"District 6 - Laria, October Gardens, Egypt",11516165,EGP,,2,3,,,,2025-11-28,Has roof,"Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Apartment,,,
104032,104032,https://www.nawy.com/compound/1549-district-6-blu/property/104032-Apartment-for-sale-in-District 6 - Blu -with-21-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Apartment for sale in District 6 - Blu with 2 bedrooms in October Gardens by Palm Hills Developments,A 2 bedroom Apartment in District 6 - Blu  by Palm Hills Developments. The Apartment size is 132 m2 with 3 bathrooms. This property will be ready for delivery finished by 2029-06-30.,"District 6 - Blu , October Gardens, Egypt",11607522,EGP,,2,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
108926,108926,https://www.nawy.com/compound/1748-cluster-bloomfields/property/108926-Apartment-for-sale-in-Cluster-Bloomfields-with-21-bedrooms-in-Mostakbal City-by-Tatweer Misr,Tatweer Misr,Tatweer Misr,,,Apartment for sale in Cluster-Bloomfields with 2 bedrooms in Mostakbal City by Tatweer Misr,A 2 bedroom Apartment in Cluster-Bloomfields by Tatweer Misr. The Apartment size is 127 m2 with 3 bathrooms with a garden of 50 m2 . This property will be ready for delivery finished by 2027-12-25.,"Cluster-Bloomfields, Mostakbal City, Egypt",11865000,EGP,,2,3,,,,2025-11-28,Garden,"Gallery,View on Map,Floor Plan",,6,,+201065888849,2025-11-28,,,Apartment,,,
39531,39531,https://www.nawy.com/compound/202-bloomfields/property/39531-apartment-for-sale-in-bloomfields-with-2-bedrooms-in-mostakbal-city-by-tatweer-misr,Tatweer Misr,Tatweer Misr,,,Apartment for sale in Bloomfields  with 2 bedrooms in Mostakbal City by Tatweer Misr,A 2 bedroom Apartment in Bloomfields  by Tatweer Misr. The Apartment size is 135 m2 with 3 bathrooms with a garden of 136 m2 . This property will be ready for delivery not-finished by 2028-12-29.,"Bloomfields , Mostakbal City, Egypt",12252000,EGP,,2,3,,,,2025-11-28,"Garden,Clubhouse ,Underground parking,Schools,Commercial strip ,Business Hub,Outdoor pools,bicycles lanes,Jogging trail","Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Apartment,,,
108964,108964,https://www.nawy.com/compound/1889-mv-park-icity-new-october/property/108964-Apartment-for-sale-in-MV Park - ICity October-with-21-bedrooms-in-Northern Expansion-by-Mountain View,Mountain View,Mountain View,,,Millennial for sale in MV Park - ICity October with 3 bedrooms in Northern Expansion by Mountain View,A 3 bedroom Apartment in MV Park - ICity October by Mountain View. The Apartment size is 155 m2 with 3 bathrooms. This property will be ready for delivery not-finished by 2026-05-01.,"MV Park - ICity October, Northern Expansion, Egypt",14683223,EGP,,3,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
102739,102739,https://www.nawy.com/compound/1746-lakeside-bloomfields/property/102739-Apartment-for-sale-in-Lakeside-Bloomfields-with-21-bedrooms-in-Mostakbal City-by-Tatweer Misr,Tatweer Misr,Tatweer Misr,,,Apartment for sale in Lakeside-Bloomfields with 3 bedrooms in Mostakbal City by Tatweer Misr,A 3 bedroom Apartment in Lakeside-Bloomfields by Tatweer Misr. The Apartment size is 155 m2 with 3 bathrooms. This property will be ready for delivery not-finished by 2030-03-30.,"Lakeside-Bloomfields, Mostakbal City, Egypt",14027000,EGP,,3,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan",,4,,+201065888849,2025-11-28,,,Apartment,,,
89394,89394,https://www.nawy.com/compound/1616-oak-residence/property/89394-Apartment-for-sale-in-Oak Residence-with-21-bedrooms-in-New Heliopolis-by-SODIC,SODIC,SODIC,,,Apartment for sale in Oak Residence with 2 bedrooms in New Heliopolis by SODIC,A 2 bedroom Apartment in Oak Residence by SODIC. The Apartment size is 141 m2 with 3 bathrooms. This property will be ready for delivery finished by 2027-09-30.,"Oak Residence, New Heliopolis, Egypt",12542000,EGP,,2,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
109091,109091,https://www.nawy.com/compound/1888-the-north-park-icity-new-cairo/property/109091-Apartment-for-sale-in-The North Park-ICity New Cairo-with-21-bedrooms-in-New Cairo-by-Mountain View,Mountain View,Mountain View,,,Millennial for sale in The North Park-ICity New Cairo with 3 bedrooms in New Cairo by Mountain View,A 3 bedroom Apartment in The North Park-ICity New Cairo by Mountain View. The Apartment size is 140 m2 with 2 bathrooms. This property will be ready for delivery not-finished by 2028-12-31.,"The North Park-ICity New Cairo, New Cairo, Egypt",12718342,EGP,,3,2,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Apartment,,,
87337,87337,https://www.nawy.com/compound/634-marina-residence-il-monte-galala/property/87337-chalet-for-sale-in-marina-residence-il-monte-galala-with-1-bedroom-in-ain-sokhna-by-tatweer-misr,Tatweer Misr,Tatweer Misr,,,Chalet for sale in Marina Residence Il Monte Galala with 1 bedroom in Ain Sokhna by Tatweer Misr,A 1 bedroom Chalet in Marina Residence Il Monte Galala by Tatweer Misr. The Chalet size is 80 m2 with 1 bathrooms. This property will be ready for delivery finished by 2030-01-30.,"Marina Residence Il Monte Galala, Ain Sokhna, Egypt",13110000,EGP,,1,1,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Chalet,,,
108696,108696,https://www.nawy.com/compound/1621-club-park-icity-new-cairo/property/108696-Apartment-for-sale-in-Club Park- ICity New Cairo-with-21-bedrooms-in-New Cairo-by-Mountain View,Mountain View,Mountain View,,,Apartment for sale in Club Park- ICity New Cairo with 3 bedrooms in New Cairo by Mountain View,A 3 bedroom Apartment in Club Park- ICity New Cairo by Mountain View. The Apartment size is 160 m2 with 3 bathrooms. This property will be ready for delivery not-finished by 2026-01-01.,"Club Park- ICity New Cairo, New Cairo, Egypt",13490551,EGP,,3,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
88674,88674,https://www.nawy.com/compound/1433-sapphire-residence/property/88674-apartment-ripples-for-sale-in-sapphire-residence-with-2-bedrooms-in-new-cairo-by-qatari-diar,Qatari Diar,Qatari Diar,,,Apartment - Ripples - for sale in Sapphire Residence with 2 bedrooms in New Cairo by Qatari Diar,A 2 bedroom Apartment in Sapphire Residence by Qatari Diar. The Apartment size is 135 m2 with 3 bathrooms. This property will be ready for delivery finished by 2029-08-31.,"Sapphire Residence, New Cairo, Egypt",14030000,EGP,,2,3,,,,2025-11-28,Nanny Room,"Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Apartment,,,
74783,74783,https://www.nawy.com/compound/1441-sapphire-golf-residences/property/74783-apartment-ground-for-sale-in-sapphire-golf-residences-with-2-bedrooms-in-new-cairo-by-qatari-diar,Qatari Diar,Qatari Diar,,,Apartment Ground for sale in Sapphire Golf Residences with 2 bedrooms in New Cairo by Qatari Diar,A 2 bedroom Apartment in Sapphire Golf Residences by Qatari Diar. The Apartment size is 111 m2 with 3 bathrooms with a garden of 33 m2 . This property will be ready for delivery finished by 2029-09-30.,"Sapphire Golf Residences, New Cairo, Egypt",14190000,EGP,,2,3,,,,2025-11-28,Garden,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
85195,85195,https://www.nawy.com/compound/1582-hilltop-chalets-solare/property/85195-penthouse-for-sale-in-hilltop-chalets-solare-with-3-bedrooms-in-ras-el-hekma-by-misr-italia-properties,Misr Italia Properties,Misr Italia Properties,,,Chalet Roof for sale in Hilltop Chalets - Solare with 3 bedrooms in Ras El Hekma by Misr Italia Properties,A 3 bedroom Chalet in Hilltop Chalets - Solare by Misr Italia Properties. The Chalet size is 127 m2 with 3 bathrooms and a terrace of 10 m2. This property will be ready for delivery finished by 2029-12-31.,"Hilltop Chalets - Solare, Ras El Hekma, Egypt",17200000,EGP,,3,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Chalet,,,
106879,106879,https://www.nawy.com/compound/1520-d-parks-new-cairo/property/106879-Apartment-for-sale-in-D Parks New Cairo-with-21-bedrooms-in-South New Cairo-by-Marakez,Marakez,Marakez,,,Apartment for sale in D Parks New Cairo with 3 bedrooms in South New Cairo by Marakez,A 3 bedroom Apartment in D Parks New Cairo by Marakez. The Apartment size is 160 m2 with 3 bathrooms. This property will be ready for delivery semi-finished by 2027-06-30.,"D Parks New Cairo, South New Cairo, Egypt",16660000,EGP,,3,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
104361,104361,https://www.nawy.com/compound/1642-saltshore-salt/property/104361-Chalet-for-sale-in-Saltshore - Salt-with-5-bedrooms-in-Ras El Hekma-by-Tatweer Misr,Tatweer Misr,Tatweer Misr,,,Chalet for sale in Saltshore - Salt with 3 bedrooms in Ras El Hekma by Tatweer Misr,A 3 bedroom Chalet in Saltshore - Salt by Tatweer Misr. The Chalet size is 115 m2 with 2 bathrooms. This property will be ready for delivery finished by 2030-01-30.,"Saltshore - Salt, Ras El Hekma, Egypt",17000000,EGP,,3,2,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,3,,+201065888849,2025-11-28,,,Chalet,,,
99697,99697,https://www.nawy.com/compound/693-lagoon-beach-park-mountain-view-i-city-october/property/99697-Duplex-for-sale-in-Lagoon Beach Park Mountain View I-City October-with-3-bedrooms-in-6th of October City-by-Mountain View,Mountain View,Mountain View,,,I-Villa 3 for sale in Lagoon Beach Park Mountain View I-City October with 3 bedrooms in 6th of October City by Mountain View,A 3 bedroom Duplex in Lagoon Beach Park Mountain View I-City October by Mountain View. The Duplex size is 190 m2 with 3 bathrooms. This property will be ready for delivery finished by 2030-06-01.,"Lagoon Beach Park Mountain View I-City October, 6th of October City, Egypt",21487544,EGP,,3,3,,,,2025-11-28,Nanny Room,"Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Duplex,,,
104049,104049,https://www.nawy.com/compound/1554-district-1-rae/property/104049-Apartment-for-sale-in-District 1 - Rae-with-21-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Apartment for sale in District 1 - Rae with 3 bedrooms in October Gardens by Palm Hills Developments,A 3 bedroom Apartment in District 1 - Rae by Palm Hills Developments. The Apartment size is 196 m2 with 3 bathrooms. This property will be ready for delivery finished by 2024-08-31.,"District 1 - Rae, October Gardens, Egypt",17807656,EGP,,3,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Apartment,,,
104717,104717,https://www.nawy.com/compound/1550-district-2-ella-extension/property/104717-Townhouse-for-sale-in-District 2  - Ella Extension -with-7-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Townhouse Corner for sale in District 2 - Ella Extension with 3 bedrooms in October Gardens by Palm Hills Developments,A 3 bedroom Townhouse in District 2  - Ella Extension  by Palm Hills Developments. The Townhouse size is 194 m2 with 3 bathrooms. This property will be ready for delivery not-finished by 2029-12-31.,"District 2  - Ella Extension , October Gardens, Egypt",20017000,EGP,,3,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Townhouse,,,
105187,105187,https://www.nawy.com/compound/1567-parkside-owest/property/105187-Townhouse-for-sale-in-Parkside - Owest -with-7-bedrooms-in-October Gardens-by-Orascom Development Egypt,Orascom Development Egypt,Orascom Development Egypt,,,Townhouse Middle for sale in Parkside - Owest with 3 bedrooms in October Gardens by Orascom Development Egypt,A 3 bedroom Townhouse in Parkside - Owest  by Orascom Development Egypt. The Townhouse size is 164 m2 with 4 bathrooms with a garden of 95 m2 and a roof of 40 m2 . This property will be ready for delivery not-finished by 2030-09-30.,"Parkside - Owest , October Gardens, Egypt",23960000,EGP,,3,4,,,,2025-11-28,"Garden,Has roof","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Townhouse,,,
104723,104723,https://www.nawy.com/compound/1552-district-2-ella/property/104723-Townhouse-for-sale-in-District 2 - Ella-with-7-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Townhouse Corner for sale in District 2 - Ella with 3 bedrooms in October Gardens by Palm Hills Developments,A 3 bedroom Townhouse in District 2 - Ella by Palm Hills Developments. The Townhouse size is 218 m2 with 3 bathrooms and a roof of 69 m2 . This property will be ready for delivery not-finished by 2029-06-30.,"District 2 - Ella, October Gardens, Egypt",20648000,EGP,,3,3,,,,2025-11-28,Has roof,"Gallery,View on Map,Floor Plan,Master Plan",,3,,+201065888849,2025-11-28,,,Townhouse,,,
107519,107519,https://www.nawy.com/compound/1679-aquamarine-june/property/107519-Apartment-for-sale-in-Aquamarine-June-with-21-bedrooms-in-Ras El Hekma-by-SODIC,SODIC,SODIC,,,Apartment for sale in Aquamarine-June with 3 bedrooms in Ras El Hekma by SODIC,A 3 bedroom Apartment in Aquamarine-June by SODIC. The Apartment size is 133 m2 with 2 bathrooms. This property will be ready for delivery finished by 2028-09-30.,"Aquamarine-June, Ras El Hekma, Egypt",27082000,EGP,,3,2,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
87477,87477,https://www.nawy.com/compound/1471-district-2-tali/property/87477-Villa-for-sale-in-District 2 - Tali-with-1-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Villa for sale in District 2 - Tali with 3 bedrooms in October Gardens by Palm Hills Developments,A 3 bedroom Villa in District 2 - Tali by Palm Hills Developments. The Villa size is 180 m2 with 4 bathrooms. This property will be ready for delivery not-finished by 2030-06-30.,"District 2 - Tali, October Gardens, Egypt",23423000,EGP,,3,4,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Villa,,,
