URL,Product Name,Price,currency,OEM Part For,Part Number,Availability,Breadcrumbs,Description,Additional Description
https://www.ereplacementparts.com/grinding-wheel-diameter-thick-arbor-p-114851.html,Grinding Wheel - 5-inch Diamet DW4619,6.15,USD,"DeWALT, Black and Decker",DW4619,In Stock,Repair Parts Home > Power Tool Parts > DeWALT Parts > DW4619 Grinding Wheel - 5-inch Diamet,"Diameter: 5"" Thickness: 1/4"" Arbor: 7/8"" Application: METAL GRINDING / GENERAL PURPOSE Max. RPM: 12, 200 RPM QTY: 1 Grit: A24R",Classification: Accessory Weight: 0.20 lbs.
https://www.ereplacementparts.com/grinding-wheel-diameter-thick-5811-arbor-p-147450.html,"Grinding Wheel - 7 Diameter,​ 49-94-7025",10.77,USD,Milwaukee,49-94-7025,In Stock,"Repair Parts Home > Power Tool Parts > Accessories > 49-94-7025 Grinding Wheel - 7 Diameter,","7 inch x 1/8 inch x 5/8-11 inch A30S Type 27 Comprehensive offering for general purpose to specialized high performance applications Consistent performance from wheel to wheel through superior manufacturing processes Tested for balance, resulting in smooth, vibration free grinding and cutting Milwaukee's comprehensive offering of grinding and cutting wheels consists of 45 unique products ranging in diameters from 4-1/2 in. to 14 in., with arbor configurations of 7/8 in., 20mm, 1 in. and 5/8 in.-11. Milwaukee's abrasive offering is manufactured using three types of abrasive grains, Aluminum Oxide, Silicon Carbide, and Zirconia Alumina, providing products for general purpose to specialized high performance applications. Diameter: 7"" Thickness: 1/8"" Arbor: 5/8""-11 Application: Pipeline Cutting/Light Grinding Max. RPM: 8, 600 Grit: A30S QTY: 1",Classification: Accessory Weight: 0.85 lbs.
https://www.ereplacementparts.com/grinding-wheel-diameter-thick-5811-arbor-p-147450.html,"Grinding Wheel - 7 Diameter,​ 49-94-7025",10.77,USD,Milwaukee,49-94-7025,In Stock,"Repair Parts Home > Power Tool Parts > Accessories > 49-94-7025 Grinding Wheel - 7 Diameter,","7 inch x 1/8 inch x 5/8-11 inch A30S Type 27 Comprehensive offering for general purpose to specialized high performance applications Consistent performance from wheel to wheel through superior manufacturing processes Tested for balance, resulting in smooth, vibration free grinding and cutting Milwaukee's comprehensive offering of grinding and cutting wheels consists of 45 unique products ranging in diameters from 4-1/2 in. to 14 in., with arbor configurations of 7/8 in., 20mm, 1 in. and 5/8 in.-11. Milwaukee's abrasive offering is manufactured using three types of abrasive grains, Aluminum Oxide, Silicon Carbide, and Zirconia Alumina, providing products for general purpose to specialized high performance applications. Diameter: 7"" Thickness: 1/8"" Arbor: 5/8""-11 Application: Pipeline Cutting/Light Grinding Max. RPM: 8, 600 Grit: A30S QTY: 1",Classification: Accessory Weight: 0.85 lbs.
https://www.ereplacementparts.com/grinding-wheel-p-57234.html,Grinding Wheel - 7 741413-B-10,49.54,USD,Makita,741413-B-10,,Repair Parts Home > Power Tool Parts > Makita Parts > 741413-B-10 Grinding Wheel - 7,"7 Diameter: 7"" Thickness: 1/4"" Arbor: 7/8"" Application: Metal Polishing/General Flat Grinding Max. RPM: 8, 500 QTY: 1 Grit: 24",Classification: Accessory Weight: 0.83 lbs.
https://www.ereplacementparts.com/grinding-wheel-412-diameter-thick-arbor-p-146736.html,Grinding Wheel - 4-1/​2 Diamet CG27LM450,4.13,USD,Bosch,CG27LM450,,Repair Parts Home > Power Tool Parts > Accessories > CG27LM450 Grinding Wheel - 4-1/2 Diamet,"Type 27A Bosch premium grade abrasives are constructed of high quality abrasive grains, bonding coats and backings for metal, concrete, masonry, pipeline and stainless steel cutting. Easy-to-read labels are incorporated into the manufacturing process and therefore remain intact throughout the life of the wheel. Diameter: 4-1/2"" Thickness: 1/8"" Arbor: 7/8"" Application: Long Life Metal Cutting/Light Grinding Max. RPM: 13, 280 Grit: AZ30S-BF QTY: 1",Classification: Accessory Weight: 0.15 lbs.
https://www.ereplacementparts.com/grinding-wheel-diameter-thick-5811-arbor-p-115002.html,Grinding Wheel - 7 DW8437,9.93,USD,DeWALT,DW8437,,Repair Parts Home > Power Tool Parts > Accessories > DW8437 Grinding Wheel - 7,"Diameter: 7"" Thickness: 1/8"" Arbor: 5/8""-11 Application: PIPELINE CUTTING, GRINDING / TYPE 27 Max. RPM: 8, 700 RPM QTY: 1 Grit: A24R",Classification: Accessory Weight: 0.80 lbs.
https://www.ereplacementparts.com/1000-grit-medium-blade-sharpening-wheel-p-147922.html,1000 Grit Medium Blade Sharpen A-69048,153.56,USD,Makita,A-69048,,Repair Parts Home > Power Tool Parts > Makita Parts > A-69048 1000 Grit Medium Blade Sharpen,"Diameter: 7-7/8"" Thickness: 3"" Arbor: 1"" Application: Blade Sharpening Max. RPM: 560 QTY: 1 Grit: 1000",Classification: Accessory Weight: 4.75 lbs.
https://www.ereplacementparts.com/grinding-wheel-diameter-thick-arbor-p-147464.html,"Grinding Wheel - 14 Diameter,​ 49-94-1485",20.31,USD,Milwaukee,49-94-1485,,"Repair Parts Home > Power Tool Parts > Accessories > 49-94-1485 Grinding Wheel - 14 Diameter,","14 inch x 1/8 inch x 1 inch C24T Type 1 Comprehensive offering for general purpose to specialized high performance applications Consistent performance from wheel to wheel through superior manufacturing processes Tested for balance, resulting in smooth, vibration free grinding and cutting Milwaukee's comprehensive offering of grinding and cutting wheels consists of 45 unique products ranging in diameters from 4-1/2 in. to 14 in., with arbor configurations of 7/8 in., 20mm, 1 in. and 5/8 in.-11. Milwaukee's abrasive offering is manufactured using three types of abrasive grains, Aluminum Oxide, Silicon Carbide, and Zirconia Alumina, providing products for general purpose to specialized high performance applications. Diameter: 14"" Thickness: 1/8"" Arbor: 1"" Application: Concrete / Masonry Cutting Max. RPM: 5, 400 Grit: C24T QTY: 1",Classification: Accessory Weight: 1.60 lbs.
https://www.ereplacementparts.com/grinding-wheel-412-diameter-thick-5811-arbor-p-114850.html,Grinding Wheel - 4-1/​2-inch Di DW4523,5.53,USD,"DeWALT, Black and Decker",DW4523,In Stock,Repair Parts Home > Power Tool Parts > Accessories > DW4523 Grinding Wheel - 4-1/2-inch Di,"Diameter: 4-1/2"" Thickness: 1/4"" Arbor: 5/8""-11 Application: METAL GRINDING / GENERAL PURPOSE Max. RPM: 13, 300 RPM QTY: 1 Grit: A24R",Classification: Accessory Weight: 0.55 lbs.
https://www.ereplacementparts.com/grinding-wheel-diameter-045-thick-arbor-p-115009.html,Grinding Wheel - 5-inch Diamet DW8425,4.13,USD,DeWALT,DW8425,,Repair Parts Home > Power Tool Parts > Accessories > DW8425 Grinding Wheel - 5-inch Diamet,"Diameter: 5"" Thickness: .045"" Arbor: 7/8"" Application: STAINLESS, THIN METAL CUTTING & GRINDING/TYPE 27 Max. RPM: 12, 200 RPM QTY: 1 Grit: A60T",Classification: Accessory Weight: 0.10 lbs.
https://www.ereplacementparts.com/grinding-wheel-412-diameter-thick-5811-arbor-p-147438.html,Grinding Wheel - 4-1/​2 Diamet 49-94-4525,6.56,USD,Milwaukee,49-94-4525,,Repair Parts Home > Power Tool Parts > Accessories > 49-94-4525 Grinding Wheel - 4-1/2 Diamet,"4-1/2 inch x 1/8 inch x 5/8-11 inch A30S Type 27 Comprehensive offering for general purpose to specialized high performance applications Consistent performance from wheel to wheel through superior manufacturing processes Tested for balance, resulting in smooth, vibration free grinding and cutting Milwaukee's comprehensive offering of grinding and cutting wheels consists of 45 unique products ranging in diameters from 4-1/2 in. to 14 in., with arbor configurations of 7/8 in., 20mm, 1 in. and 5/8 in.-11. Milwaukee's abrasive offering is manufactured using three types of abrasive grains, Aluminum Oxide, Silicon Carbide, and Zirconia Alumina, providing products for general purpose to specialized high performance applications. Diameter: 4-1/2"" Thickness: 1/8"" Arbor: 5/8""-11 Application: Pipeline Cutting/Light Grinding Max. RPM: 13, 580 Grit: A30S QTY: 1",Classification: Accessory Weight: 0.40 lbs.
https://www.ereplacementparts.com/grinding-wheel-diameter-thick-5811-arbor-p-147458.html,"Grinding Wheel - 9 Diameter,​ 49-94-9025",14.49,USD,Milwaukee,49-94-9025,,"Repair Parts Home > Power Tool Parts > Accessories > 49-94-9025 Grinding Wheel - 9 Diameter,","9 inch x 1/4 inch x 5/8-11 inch A24R Type 27 Comprehensive offering for general purpose to specialized high performance applications Consistent performance from wheel to wheel through superior manufacturing processes Tested for balance, resulting in smooth, vibration free grinding and cutting Milwaukee's comprehensive offering of grinding and cutting wheels consists of 45 unique products ranging in diameters from 4-1/2 in. to 14 in., with arbor configurations of 7/8 in., 20mm, 1 in. and 5/8 in.-11. Milwaukee's abrasive offering is manufactured using three types of abrasive grains, Aluminum Oxide, Silicon Carbide, and Zirconia Alumina, providing products for general purpose to specialized high performance applications. Diameter: 9"" Thickness: 1/4"" Arbor: 5/8""-11 Application: METAL GRINDING / GENERAL PURPOSE Max. RPM: 6, 600 Grit: A24R QTY: 1",Classification: Accessory Weight: 1.70 lbs.
https://www.ereplacementparts.com/grinding-wheel-diameter-764-thick-arbor-p-169215.html,Grinding Wheel - 14-inch Diame DW8003,13.45,USD,DeWALT,DW8003,,Repair Parts Home > Power Tool Parts > Accessories > DW8003 Grinding Wheel - 14-inch Diame,"Stud Cutter Chop Saw Wheel. Metal Stud Cutting. Diameter: 14"" Thickness: 7/64"" Arbor: 1"" Application: Metal Stud Cutting Max. RPM: 4, 300 RPM QTY: 1",Classification: Accessory Weight: 1.35 lbs.
https://www.ereplacementparts.com/grinding-wheel-412-diameter-thick-5811-arbor-p-147513.html,Grinding Wheel - 4-1/​2 Diamet 48-80-8110,13.87,USD,Milwaukee,48-80-8110,,Repair Parts Home > Power Tool Parts > Accessories > 48-80-8110 Grinding Wheel - 4-1/2 Diamet,"Versatile - grinds and finishes High performance Zirconia grain for longer life than standard Zirconia or Aluminum Oxide Flat (Type 27) and Conical (Type 29) design configurations Lasts up to 15% longer than Fiber Discs Milwaukee Flap Discs grind and finish in one operation. They are manufactured using a high performance Zirconia grain that outlasts standard Zirconia and Aluminum Oxide grains by up to 30%. Milwaukee Flap Discs are available in 36, 60, and 80 grit and come in the following diameters/configurations: 4-1/2 in. (Type 27, Type 27 Extra-Thick and Type 29), 5 in. (Type 29) and 7 in. (Type 29). Diameter: 4-1/2"" Arbor: 5/8""-11 Application: Metal Grinding/Heavy Duty Stock Removal Max. RPM: 13, 300 RPM Grit: 36 QTY: 1",Classification: Accessory Weight: 0.40 lbs.
https://www.ereplacementparts.com/grinding-wheel-diameter-thick-arbor-p-147446.html,"Grinding Wheel - 6 Diameter,​ 49-94-6340",7.43,USD,Milwaukee,49-94-6340,,"Repair Parts Home > Power Tool Parts > Accessories > 49-94-6340 Grinding Wheel - 6 Diameter,","6 inch x 1/4 inch x 7/8 inch A24R Type 27 Comprehensive offering for general purpose to specialized high performance applications Consistent performance from wheel to wheel through superior manufacturing processes Tested for balance, resulting in smooth, vibration free grinding and cutting Milwaukee's comprehensive offering of grinding and cutting wheels consists of 45 unique products ranging in diameters from 4-1/2 in. to 14 in., with arbor configurations of 7/8 in., 20mm, 1 in. and 5/8 in.-11. Milwaukee's abrasive offering is manufactured using three types of abrasive grains, Aluminum Oxide, Silicon Carbide, and Zirconia Alumina, providing products for general purpose to specialized high performance applications. Diameter: 6"" Thickness: 1/4"" Arbor: 7/8"" Application: METAL GRINDING / GENERAL PURPOSE Max. RPM: 10, 185 Grit: A24R QTY: 1",Classification: Accessory Weight: 0.20 lbs.
https://www.ereplacementparts.com/grinding-wheel-412-diameter-thick-arbor-p-114936.html,Grinding Wheel - 4-1/​2-inch Di DW8414,5.54,USD,DeWALT,DW8414,,Repair Parts Home > Power Tool Parts > Accessories > DW8414 Grinding Wheel - 4-1/2-inch Di,"Diameter: 4-1/2"" Thickness: 1/4"" Arbor: 7/8"" Application: STAINLESS GRINDING WHEELS /TYPE 27 Max. RPM: 13, 300 RPM QTY: 1 Grit: A30S",Classification: Accessory Weight: 0.35 lbs.
https://www.ereplacementparts.com/grinding-wheel-diameter-thick-arbor-p-55566.html,Grinding Wheel - 5-inch Diamet 741407-8-1,8.67,USD,Makita,741407-8-1,,Repair Parts Home > Power Tool Parts > Makita Parts > 741407-8-1 Grinding Wheel - 5-inch Diamet,"5"" x 1/4"" Grinding Wheel 24 Grit Diameter: 5"" Thickness: 1/4"" Arbor: 7/8"" Application: Metal Polishing/General Flat Grinding Max. RPM: 11, 000 QTY: 1 Grit: 24",Classification: Accessory Weight: 0.20 lbs.
https://www.ereplacementparts.com/grinding-wheel-diameter-thick-arbor-p-146877.html,"Grinding Wheel - 7 Diameter,​ CC1M700",6.18,USD,Bosch,CC1M700,,"Repair Parts Home > Power Tool Parts > Accessories > CC1M700 Grinding Wheel - 7 Diameter,","Abrasive Wheel for Circular Saw Diameter: 7"" Thickness: 1/8"" Arbor: 5/8"" Application: Metal Cutting Max. RPM: 8, 600 Grit: A24R-BF QTY: 1",Classification: Accessory Weight: 0.45 lbs.
https://www.ereplacementparts.com/grinding-wheel-diameter-thick-arbor-p-146793.html,"Grinding Wheel - 5 Diameter,​ GW27M500",5.16,USD,Bosch,GW27M500,,"Repair Parts Home > Power Tool Parts > Accessories > GW27M500 Grinding Wheel - 5 Diameter,","This Type 27 Bosch premium grade abrasive is constructed of a high quality abrasive grain, bonding coat and backing for metal, concrete, masonry, pipeline, asphalt and stainless steel cutting and grinding. An easy-to-read label is incorporated into the manufacturing process and therefore remains intact throughout the life of the wheel. Diameter: 5"" Thickness: 1/4"" Arbor: 7/8"" Application: METAL GRINDING / GENERAL PURPOSE Max. RPM: 12, 200 RPM Grit: A30T-BF QTY: 1",Classification: Accessory Weight: 0.40 lbs.
https://www.ereplacementparts.com/grinding-wheel-diameter-thick-arbor-p-114836.html,Grinding Wheel - 4-inch Diamet DW4418,4.13,USD,"DeWALT, Black and Decker",DW4418,,Repair Parts Home > Power Tool Parts > Accessories > DW4418 Grinding Wheel - 4-inch Diamet,"Diameter: 4"" Thickness: 1/8"" Arbor: 5/8"" Application: METAL CUTTING / LIGHT GRINDING Max. RPM: 15, 200 RPM QTY: 1 Grit: A24R",Classification: Accessory Weight: 0.20 lbs.
https://www.ereplacementparts.com/grinding-wheel-diameter-thick-arbor-p-114853.html,Grinding Wheel - 6-inch Diamet DW4624,8.44,USD,"DeWALT, Black and Decker",DW4624,,Repair Parts Home > Power Tool Parts > DeWALT Parts > DW4624 Grinding Wheel - 6-inch Diamet,"Diameter: 6"" Thickness: 1/4"" Arbor: 7/8"" Application: METAL GRINDING / GENERAL PURPOSE Max. RPM: 10, 100 RPM QTY: 1 Grit: A24R",Classification: Accessory Weight: 0.60 lbs.
https://www.ereplacementparts.com/grinding-wheel-412-diameter-thick-5811-arbor-p-147431.html,Grinding Wheel - 4-1/​2 Diamet 49-94-4515,6.44,USD,Milwaukee,49-94-4515,,Repair Parts Home > Power Tool Parts > Accessories > 49-94-4515 Grinding Wheel - 4-1/2 Diamet,"4-1/2 inch x 1/4 inch x 5/8-11 inch A24R Type 27 Comprehensive offering for general purpose to specialized high performance applications Consistent performance from wheel to wheel through superior manufacturing processes Tested for balance, resulting in smooth, vibration free grinding and cutting Milwaukee's comprehensive offering of grinding and cutting wheels consists of 45 unique products ranging in diameters from 4-1/2 in. to 14 in., with arbor configurations of 7/8 in., 20mm, 1 in. and 5/8 in.-11. Milwaukee's abrasive offering is manufactured using three types of abrasive grains, Aluminum Oxide, Silicon Carbide, and Zirconia Alumina, providing products for general purpose to specialized high performance applications. Diameter: 4-1/2"" Thickness: 1/4"" Arbor: 5/8""-11 Application: METAL GRINDING / GENERAL PURPOSE Max. RPM: 13, 580 Grit: A24R QTY: 1",Classification: Accessory Weight: 0.40 lbs.
https://www.ereplacementparts.com/grinding-wheel-diameter-thick-5811-arbor-p-114860.html,Grinding Wheel - 9-inch Diamet DW4954,12.29,USD,DeWALT,DW4954,,Repair Parts Home > Power Tool Parts > Accessories > DW4954 Grinding Wheel - 9-inch Diamet,"Diameter: 9"" Thickness: 1/4"" Arbor: 5/8""-11 Application: METAL GRINDING / GENERAL PURPOSE Max. RPM: 6, 600 RPM QTY: 1 Grit: A24R",Classification: Accessory Weight: 1.55 lbs.
https://www.ereplacementparts.com/type-pipeliner-p-114841.html,5 DW8484,5.16,USD,DeWALT,DW8484,,Repair Parts Home > Power Tool Parts > Accessories > DW8484 5,"Diameter: 5"" Thickness: 1/8"" Arbor: 7/8"" Application: METAL CUTTING / LIGHT GRINDING Max. RPM: 12, 200 RPM QTY: 1 Grit: A24R",Classification: Accessory
https://www.ereplacementparts.com/grinding-wheel-412-diameter-thick-arbor-p-147488.html,Grinding Wheel - 4-1/​2 Diamet 48-80-8000,9.91,USD,Milwaukee,48-80-8000,,Repair Parts Home > Power Tool Parts > Accessories > 48-80-8000 Grinding Wheel - 4-1/2 Diamet,"Versatile - grinds and finishes High performance Zirconia grain for longer life than standard Zirconia or Aluminum Oxide Flat (Type 27) and Conical (Type 29) design configurations Lasts up to 15% longer than Fiber Discs Milwaukee Flap Discs grind and finish in one operation. They are manufactured using a high performance Zirconia grain that outlasts standard Zirconia and Aluminum Oxide grains by up to 30%. Milwaukee Flap Discs are available in 36, 60, and 80 grit and come in the following diameters/configurations: 4-1/2 in. (Type 27, Type 27 Extra-Thick and Type 29), 5 in. (Type 29) and 7 in. (Type 29). Diameter: 4-1/2"" Arbor: 7/8"" Application: Metal Grinding/Heavy Duty Stock Removal Max. RPM: 13, 300 RPM Grit: 36 QTY: 1",Classification: Accessory Weight: 0.20 lbs.
https://www.ereplacementparts.com/grinding-wheel-diameter-332-thick-arbor-p-147468.html,"Grinding Wheel - 12 Diameter,​ 49-94-1220",10.65,USD,Milwaukee,49-94-1220,,"Repair Parts Home > Power Tool Parts > Accessories > 49-94-1220 Grinding Wheel - 12 Diameter,","12 inch x 3/32 inch x 1 inch A36P Type 1 Comprehensive offering for general purpose to specialized high performance applications Consistent performance from wheel to wheel through superior manufacturing processes Tested for balance, resulting in smooth, vibration free grinding and cutting Milwaukee's comprehensive offering of grinding and cutting wheels consists of 45 unique products ranging in diameters from 4-1/2 in. to 14 in., with arbor configurations of 7/8 in., 20mm, 1 in. and 5/8 in.-11. Milwaukee's abrasive offering is manufactured using three types of abrasive grains, Aluminum Oxide, Silicon Carbide, and Zirconia Alumina, providing products for general purpose to specialized high performance applications. Diameter: 12"" Thickness: 3/32"" Arbor: 1"" Application: Metal Cutting Max. RPM: 4, 365 Grit: A36P QTY: 1",Classification: Accessory Weight: 1.20 lbs.
https://www.ereplacementparts.com/grinding-wheel-diameter-thick-arbor-p-147463.html,"Grinding Wheel - 14 Diameter,​ 49-94-1480",20.31,USD,Milwaukee,49-94-1480,,"Repair Parts Home > Power Tool Parts > Accessories > 49-94-1480 Grinding Wheel - 14 Diameter,","14 inch x 1/8 inch x 20 mm C24T Type 1 Comprehensive offering for general purpose to specialized high performance applications Consistent performance from wheel to wheel through superior manufacturing processes Tested for balance, resulting in smooth, vibration free grinding and cutting Milwaukee's comprehensive offering of grinding and cutting wheels consists of 45 unique products ranging in diameters from 4-1/2 in. to 14 in., with arbor configurations of 7/8 in., 20mm, 1 in. and 5/8 in.-11. Milwaukee's abrasive offering is manufactured using three types of abrasive grains, Aluminum Oxide, Silicon Carbide, and Zirconia Alumina, providing products for general purpose to specialized high performance applications. Diameter: 14"" Thickness: 1/8"" Arbor: 1"" Application: Concrete / Masonry Cutting Max. RPM: 5, 400 Grit: C24T QTY: 1",Classification: Accessory Weight: 1.80 lbs.
https://www.ereplacementparts.com/grinding-wheel-diameter-thick-arbor-p-146766.html,Grinding Wheel - 7-inch Diamet DW3511,6.59,USD,DeWALT,DW3511,,Repair Parts Home > Power Tool Parts > Accessories > DW3511 Grinding Wheel - 7-inch Diamet,"Aluminum oxide grain for long life and fast cutting Proprietary material mix ensures durable long life wheels 2 full sheets of fiberglass for durability and safety Diamond knockout arbor for use with worm drive saws Diameter: 7"" Thickness: 1/8"" Arbor: 5/8"", Diamond Application: General Purpose Metal Cutting Max. RPM: 8, 700 QTY: 1",Classification: Accessory Weight: 0.35 lbs.
https://www.ereplacementparts.com/grinding-wheel-412-diameter-thick-5811-arbor-p-114915.html,Grinding Wheel - 4-1/​2-inch Di DW4552,8.22,USD,DeWALT,DW4552,,Repair Parts Home > Power Tool Parts > Accessories > DW4552 Grinding Wheel - 4-1/2-inch Di,"Diameter: 4-1/2"" Thickness: 1/8"" Arbor: 5/8""-11 Application: TYPE 27 CONCRETE CUTTING Max. RPM: 13, 300 RPM QTY: 1 Grit: C24R",Classification: Accessory Weight: 0.20 lbs.
https://www.ereplacementparts.com/grinding-wheel-diameter-thick-arbor-p-146902.html,"Grinding Wheel - 14 Diameter,​ CSS1M1400",15.71,USD,Bosch,CSS1M1400,,"Repair Parts Home > Power Tool Parts > Accessories > CSS1M1400 Grinding Wheel - 14 Diameter,","Stationary Wheel Diameter: 14"" Thickness: 1/8"" Application: Metal Cutting Max. RPM: 5, 500 Grit: A30N-BF QTY: 1",Classification: Part Weight: 0.20 lbs.
